"","id","customer_id","activation_time"
"1173",96617924,875421,2020-02-01 16:52:08
"1174",96595466,29738633,2020-02-01 15:12:49
"1175",96549478,7257444,2020-02-01 12:10:05
"1176",96600395,366706,2020-02-01 15:34:56
"1177",96493482,26787462,2020-02-01 01:13:32
"1178",96739332,30427713,2020-02-01 22:19:12
"1179",96690401,9583686,2020-02-01 20:01:53
"1180",96709628,42292,2020-02-01 20:41:46
"1181",96571606,27365695,2020-02-01 13:35:15
"1182",96638275,156531,2020-02-01 18:04:36
"1183",96552229,1192371,2020-02-01 12:22:06
"1184",96560441,130034,2020-02-01 12:54:44
"1185",96671503,25040801,2020-02-01 19:24:09
"1186",96696165,1905008,2020-02-01 20:17:41
"1187",96635124,18866228,2020-02-01 17:54:44
"1188",96537385,910675,2020-02-01 10:56:56
"1189",96526385,17857688,2020-02-01 08:58:41
"1190",96672249,6881079,2020-02-01 19:25:41
"1191",96562836,14879887,2020-02-01 13:03:43
"1192",96603772,283678,2020-02-01 15:50:03
"1193",96528021,1138536,2020-02-01 09:20:10
"1194",96662895,24909226,2020-02-01 19:05:49
"1195",96543473,1245748,2020-02-01 11:38:01
"1196",96700503,284703,2020-02-01 20:22:19
"1197",96659015,31607703,2020-02-01 18:57:20
"1198",96743341,2553168,2020-02-01 22:43:57
"1199",96692132,895866,2020-02-01 20:30:55
"1200",96603488,10367058,2020-02-01 15:48:51
"1201",96525627,791753,2020-02-01 08:46:26
"1202",96585037,3823283,2020-02-01 14:27:27
"1203",96572029,26539034,2020-02-01 13:36:50
"1204",96511974,31567909,2020-02-01 03:23:38
"1205",96633223,4192701,2020-02-01 17:48:43
"1206",96708485,156531,2020-02-01 20:39:17
"1207",96603893,4850423,2020-02-01 15:50:35
"1208",96472950,974914,2020-01-31 23:20:53
"1209",96566914,1646990,2020-02-01 13:18:23
"1210",96694955,3504819,2020-02-01 20:11:07
"1211",96740429,30625737,2020-02-01 22:32:37
"1212",96580297,3016,2020-02-01 14:08:22
"1213",96631456,946438,2020-02-01 17:42:53
"1214",96546796,1253844,2020-02-01 11:57:17
"1215",96559574,31491361,2020-02-01 13:27:43
"1216",96608190,25144041,2020-02-01 16:09:54
"1217",96741585,178945,2020-02-01 22:31:41
"1218",96534949,1314942,2020-02-01 10:36:00
"1219",96579601,14806518,2020-02-01 14:05:34
"1220",96712867,7334062,2020-02-01 20:49:11
"1221",96674305,3991858,2020-02-01 19:29:40
"1222",96475336,24643111,2020-01-31 23:36:47
"1223",96679148,386496,2020-02-01 19:39:22
"1224",96501001,8007795,2020-02-01 01:54:06
"1225",96590345,3837845,2020-02-01 14:54:22
"1226",96522982,27022494,2020-02-01 08:03:19
"1227",96553303,3055928,2020-02-01 12:26:17
"1228",96663316,324514,2020-02-01 19:07:59
"1229",96626140,20778081,2020-02-01 17:24:05
"1230",96700844,3041892,2020-02-01 20:23:01
"1231",96698182,31615382,2020-02-01 20:17:44
"1232",96718941,25065019,2020-02-01 21:04:23
"1233",96596837,31590909,2020-02-01 15:18:52
"1234",96682420,10459390,2020-02-01 19:46:04
"1235",96533091,1679859,2020-02-01 10:20:48
"1236",96694396,1321398,2020-02-01 20:10:02
"1237",96505228,24193178,2020-02-01 02:22:09
"1238",96563215,28365739,2020-02-01 13:05:16
"1239",96551570,23246228,2020-02-01 12:19:18
"1240",96724089,834789,2020-02-01 21:18:53
"1241",96637467,1629268,2020-02-01 18:02:13
"1242",96743858,31617327,2020-02-01 22:47:46
"1243",96724846,96604,2020-02-01 21:21:15
"1244",96589723,17684178,2020-02-01 14:47:19
"1245",96601367,10534349,2020-02-01 15:39:21
"1246",96624491,12088262,2020-02-01 17:17:55
"1247",96713618,13624760,2020-02-01 20:50:53
"1248",96472681,12514635,2020-01-31 23:19:07
"1249",96625596,20778081,2020-02-01 17:22:03
"1250",96692321,2843839,2020-02-01 20:05:39
"1251",96566202,12498585,2020-02-01 13:15:54
"1252",96661599,1213394,2020-02-01 19:02:58
"1253",96639635,88757,2020-02-01 18:23:05
"1254",96527038,18469083,2020-02-01 09:07:25
"1255",96718596,9523011,2020-02-01 21:03:23
"1256",96706085,1111490,2020-02-01 20:34:04
"1257",96711685,26504219,2020-02-01 20:46:20
"1258",96507692,312934,2020-02-01 02:40:50
"1259",96667961,1151196,2020-02-01 19:16:38
"1260",96543458,637370,2020-02-01 11:37:56
"1261",96610071,31594284,2020-02-01 16:18:12
"1262",96681588,977191,2020-02-01 19:44:27
"1263",96494988,27892684,2020-02-01 01:21:30
"1264",96626914,22928555,2020-02-01 17:26:54
"1265",96580335,25040801,2020-02-01 14:08:33
"1266",96611000,18614478,2020-02-01 16:22:15
"1267",96679412,683447,2020-02-01 19:39:53
"1268",96526204,43485,2020-02-01 08:55:58
"1269",96574675,7680,2020-02-01 13:46:27
"1270",96624089,19822109,2020-02-01 17:16:31
"1271",96697873,25285078,2020-02-01 20:17:05
"1272",96710191,615170,2020-02-01 20:42:58
"1273",96579024,98301,2020-02-01 14:03:22
"1274",96663845,7288369,2020-02-01 19:07:47
"1275",96645454,18847882,2020-02-01 18:24:38
"1276",96566297,8853953,2020-02-01 13:16:15
"1277",96546406,490430,2020-02-01 11:55:03
"1278",96575271,16656907,2020-02-01 13:48:44
"1279",96657274,402083,2020-02-01 18:57:10
"1280",96687913,8424840,2020-02-01 19:57:00
"1281",96588157,451598,2020-02-01 14:40:38
"1282",96629788,24541773,2020-02-01 17:37:15
"1283",96573821,5028360,2020-02-01 13:43:17
"1284",96588499,13656376,2020-02-01 14:42:05
"1285",96584767,1017746,2020-02-01 14:26:19
"1286",96625831,22928555,2020-02-01 17:22:55
"1287",96569228,419608,2020-02-01 13:26:54
"1288",96725023,301023,2020-02-01 21:21:47
"1289",96577865,17571425,2020-02-01 13:59:02
"1290",96589246,341143,2020-02-01 14:45:12
"1291",96485861,23030546,2020-02-01 00:35:11
"1292",96631296,31229319,2020-02-01 17:42:18
"1293",96673593,8532780,2020-02-01 19:28:21
"1294",96556787,7043157,2020-02-01 12:40:37
"1295",96580136,20529347,2020-02-01 14:07:47
"1296",96727720,8231223,2020-02-01 21:30:29
"1297",96529101,178945,2020-02-01 09:33:46
"1298",96562489,4486150,2020-02-01 13:02:26
"1299",96669786,21136734,2020-02-01 19:20:25
"1300",96715359,30976818,2020-02-01 20:54:56
"1301",96704906,91904,2020-02-01 20:31:27
"1302",96687247,563812,2020-02-01 19:55:40
"1303",96731903,28490990,2020-02-01 21:45:31
"1304",96708671,16803094,2020-02-01 20:39:41
"1305",96574634,20922540,2020-02-01 13:46:17
"1306",96705276,28209410,2020-02-01 20:32:11
"1307",96546795,835378,2020-02-01 11:57:17
"1308",96570946,835201,2020-02-01 13:32:51
"1309",96625397,753732,2020-02-01 17:21:18
"1310",96539611,23432381,2020-02-01 11:13:00
"1311",96710961,134404,2020-02-01 20:44:38
"1312",96615218,15083519,2020-02-01 16:40:27
"1313",96728910,601776,2020-02-01 21:34:42
"1314",96673625,17618840,2020-02-01 19:28:25
"1315",96499581,387474,2020-02-01 01:45:54
"1316",96542469,20940668,2020-02-01 11:31:52
"1317",96730489,770142,2020-02-01 21:40:20
"1318",96577786,3971782,2020-02-01 13:58:42
"1319",96570885,1373602,2020-02-01 13:32:39
"1320",96580209,24299,2020-02-01 14:08:05
"1321",96532831,124965,2020-02-01 10:15:36
"1322",96590932,268341,2020-02-01 14:52:59
"1323",96646467,25892847,2020-02-01 18:27:05
"1324",96554912,6486478,2020-02-01 12:44:53
"1325",96578167,2424427,2020-02-01 14:00:05
"1326",96698509,28881596,2020-02-01 20:18:22
"1327",96691611,1196688,2020-02-01 20:04:11
"1328",96515809,166847,2020-02-01 04:22:30
"1329",96660421,891254,2020-02-01 19:00:22
"1330",96474735,11212821,2020-01-31 23:32:52
"1331",96559653,1227915,2020-02-01 12:51:36
"1332",96678295,743085,2020-02-01 19:37:44
"1333",96527970,24777443,2020-02-01 09:31:08
"1334",96699184,27640374,2020-02-01 20:33:17
"1335",96679157,353714,2020-02-01 19:39:23
"1336",96743888,21756991,2020-02-01 22:47:57
"1337",96682345,1229229,2020-02-01 19:45:56
"1338",96674758,6562515,2020-02-01 19:30:32
"1339",96564929,1646990,2020-02-01 13:11:26
"1340",96744682,6095077,2020-02-01 22:53:58
"1341",96583277,927949,2020-02-01 14:20:15
"1342",96691622,156531,2020-02-01 20:04:13
"1343",96703150,156531,2020-02-01 20:28:08
"1344",96716498,20712941,2020-02-01 20:57:52
"1345",96741095,3794,2020-02-01 22:28:49
"1346",96701334,4632777,2020-02-01 20:24:04
"1347",96710353,3857230,2020-02-01 20:43:19
"1348",96744082,28314296,2020-02-01 22:49:32
"1349",96679931,883878,2020-02-01 19:41:00
"1350",96526547,4260217,2020-02-01 09:01:03
"1351",96577979,156531,2020-02-01 13:59:26
"1352",96643388,26496204,2020-02-01 18:18:48
"1353",96710692,993177,2020-02-01 20:44:04
"1354",96732873,31615838,2020-02-01 21:50:00
"1355",96597647,4976765,2020-02-01 15:22:26
"1356",96728508,30345980,2020-02-01 21:33:12
"1357",96595596,24025194,2020-02-01 15:13:19
"1358",96527752,19822109,2020-02-01 09:16:28
"1359",96637486,382232,2020-02-01 18:02:16
"1360",96651071,487866,2020-02-01 18:38:44
"1361",96721725,2902093,2020-02-01 21:12:04
"1362",96655619,2211473,2020-02-01 18:49:29
"1363",96695686,156531,2020-02-01 20:12:46
"1364",96603263,20186176,2020-02-01 15:47:57
"1365",96490613,27794,2020-02-01 00:58:51
"1366",96712451,22216464,2020-02-01 20:48:10
"1367",96541556,16168282,2020-02-01 11:26:06
"1368",96716154,30575016,2020-02-01 20:56:53
"1369",96675642,15956749,2020-02-01 19:32:19
"1370",96553717,1776130,2020-02-01 12:27:57
"1371",96491310,23875856,2020-02-01 01:02:27
"1372",96557220,20949725,2020-02-01 12:42:21
"1373",96519322,391267,2020-02-01 05:57:53
"1374",96716240,2867351,2020-02-01 20:57:07
"1375",96608045,156531,2020-02-01 16:09:15
"1376",96702100,2029137,2020-02-01 20:25:38
"1377",96598836,30837951,2020-02-01 15:27:44
"1378",96733786,16337542,2020-02-01 21:53:00
"1379",96672912,31391572,2020-02-01 19:27:00
"1380",96707627,803797,2020-02-01 20:37:17
"1381",96673431,8068328,2020-02-01 19:28:01
"1382",96594567,11261630,2020-02-01 15:08:50
"1383",96694236,687030,2020-02-01 20:09:42
"1384",96549104,30976818,2020-02-01 12:08:21
"1385",96659672,31607703,2020-02-01 18:58:45
"1386",96558653,83881,2020-02-01 12:47:58
"1387",96538871,8560,2020-02-01 11:16:12
"1388",96580827,13948865,2020-02-01 14:10:27
"1389",96550889,17294843,2020-02-01 12:55:08
"1390",96486482,31563580,2020-02-01 00:38:28
"1391",96689582,229530,2020-02-01 20:00:19
"1392",96591134,140639,2020-02-01 14:53:55
"1393",96547417,446159,2020-02-01 12:00:38
"1394",96637519,14540685,2020-02-01 18:45:03
"1395",96713639,21092611,2020-02-01 20:50:56
"1396",96490461,31563457,2020-02-01 00:58:08
"1397",96611686,434749,2020-02-01 16:25:18
"1398",96709306,657270,2020-02-01 20:41:03
"1399",96543301,29003284,2020-02-01 11:36:57
"1400",96601748,156531,2020-02-01 15:41:05
"1401",96538894,1309065,2020-02-01 11:18:15
"1402",96714246,2177872,2020-02-01 20:52:21
"1403",96702686,31301107,2020-02-01 20:26:54
"1404",96728154,608177,2020-02-01 21:36:49
"1405",96713432,21073246,2020-02-01 20:50:26
"1406",96486917,2106706,2020-02-01 00:40:38
"1407",96595818,10887438,2020-02-01 18:42:09
"1408",96586366,1154040,2020-02-01 14:33:01
"1409",96667062,834789,2020-02-01 19:14:43
"1410",96726723,13705694,2020-02-01 21:27:06
"1411",96616533,689060,2020-02-01 16:46:11
"1412",96537595,27054315,2020-02-01 10:58:36
"1413",96709422,12464069,2020-02-01 20:41:17
"1414",96695141,8336728,2020-02-01 20:11:29
"1415",96682806,16845797,2020-02-01 19:46:49
"1416",96725491,31164524,2020-02-01 21:23:09
"1417",96607929,946950,2020-02-01 16:08:48
"1418",96715048,15337118,2020-02-01 20:54:11
"1419",96698567,12301626,2020-02-01 20:18:29
"1420",96525478,304573,2020-02-01 08:44:03
"1421",96694429,7355964,2020-02-01 20:10:07
"1422",96573838,27524013,2020-02-01 13:43:21
"1423",96536973,1253844,2020-02-01 10:54:54
"1424",96516802,19266584,2020-02-01 04:45:46
"1425",96726414,156531,2020-02-01 21:26:06
"1426",96728491,301023,2020-02-01 21:33:07
"1427",96635232,21849138,2020-02-01 17:55:04
"1428",96628832,3823283,2020-02-01 17:34:01
"1429",96621792,154911,2020-02-01 17:07:54
"1430",96555305,914102,2020-02-01 12:34:40
"1431",96737046,24643111,2020-02-01 22:07:42
"1432",96530810,4478951,2020-02-01 10:16:08
"1433",96506164,593777,2020-02-01 02:28:29
"1434",96670045,4304872,2020-02-01 19:20:59
"1435",96663394,1196688,2020-02-01 19:06:51
"1436",96606815,99469,2020-02-01 16:04:03
"1437",96526470,641668,2020-02-01 09:00:03
"1438",96584688,8146203,2020-02-01 14:25:59
"1439",96722733,699380,2020-02-01 21:15:03
"1440",96538310,379842,2020-02-01 11:04:07
"1441",96579527,108799,2020-02-01 14:06:56
"1442",96687494,22727202,2020-02-01 19:56:10
"1443",96616200,5662220,2020-02-01 16:44:40
"1444",96621775,2698927,2020-02-01 17:07:50
"1445",96740405,4831142,2020-02-01 22:25:04
"1446",96712686,21557328,2020-02-01 20:48:45
"1447",96579047,15070317,2020-02-01 14:03:28
"1448",96559969,11203932,2020-02-01 12:52:49
"1449",96622424,1091261,2020-02-01 17:10:18
"1450",96735418,31623635,2020-02-01 22:00:06
"1451",96610142,16337542,2020-02-01 16:18:30
"1452",96563320,1229322,2020-02-01 13:05:39
"1453",96664540,23404808,2020-02-01 19:09:13
"1454",96707299,1029332,2020-02-01 20:36:34
"1455",96494847,24787552,2020-02-01 01:20:46
"1456",96686973,785125,2020-02-01 19:55:10
"1457",96720078,26068105,2020-02-01 21:07:30
"1458",96493180,1104900,2020-02-01 01:11:53
"1459",96616670,4881793,2020-02-01 16:46:48
"1460",96600816,1264508,2020-02-01 15:36:46
"1461",96727473,11395322,2020-02-01 21:29:35
"1462",96692646,563812,2020-02-01 20:06:20
"1463",96687701,3208305,2020-02-01 19:56:33
"1464",96598740,969797,2020-02-01 15:27:18
"1465",96549905,157511,2020-02-01 12:11:56
"1466",96562190,519259,2020-02-01 13:01:22
"1467",96612996,10367058,2020-02-01 16:30:52
"1468",96736651,1484697,2020-02-01 22:05:50
"1469",96586392,11408113,2020-02-01 14:33:11
"1470",96529905,28442565,2020-02-01 09:43:24
"1471",96558836,6642372,2020-02-01 12:48:41
"1472",96546509,459654,2020-02-01 11:55:39
"1473",96709952,7845756,2020-02-01 20:42:24
"1474",96529088,43488,2020-02-01 09:33:37
"1475",96726293,31621770,2020-02-01 21:25:40
"1476",96730608,1956131,2020-02-01 21:40:48
"1477",96702328,1464502,2020-02-01 20:26:04
"1478",96585119,276804,2020-02-01 14:27:49
"1479",96670929,69964,2020-02-01 19:22:49
"1480",96738254,23661579,2020-02-01 22:14:21
"1481",96544088,1283992,2020-02-01 11:41:40
"1482",96473366,373038,2020-01-31 23:23:40
"1483",96569892,19306708,2020-02-01 13:29:17
"1484",96516533,19357485,2020-02-01 04:37:58
"1485",96517894,814478,2020-02-01 05:13:28
"1486",96708924,12929807,2020-02-01 20:40:15
"1487",96550584,1309065,2020-02-01 12:15:02
"1488",96741119,156531,2020-02-01 22:28:57
"1489",96656406,12198424,2020-02-01 18:51:22
"1490",96677926,1834060,2020-02-01 19:37:02
"1491",96685603,4734726,2020-02-01 19:52:26
"1492",96593993,1849574,2020-02-01 15:06:18
"1493",96484315,1430529,2020-02-01 00:27:09
"1494",96597653,7011924,2020-02-01 15:22:29
"1495",96501401,20995335,2020-02-01 01:56:31
"1496",96667054,1102555,2020-02-01 19:14:43
"1497",96528840,1102555,2020-02-01 09:30:06
"1498",96489742,27893602,2020-02-01 00:54:34
"1499",96542281,712894,2020-02-01 11:30:46
"1500",96625577,16846759,2020-02-01 17:22:00
"1501",96730652,31621770,2020-02-01 21:40:55
"1502",96690647,36771,2020-02-01 20:02:21
"1503",96585157,966669,2020-02-01 14:27:56
"1504",96671200,28602310,2020-02-01 19:23:28
"1505",96540963,31012387,2020-02-01 11:22:01
"1506",96598428,21278596,2020-02-01 15:25:52
"1507",96743990,1607397,2020-02-01 22:48:48
"1508",96742742,111295,2020-02-01 22:39:53
"1509",96686406,26611964,2020-02-01 19:54:02
"1510",96546125,835378,2020-02-01 11:53:21
"1511",96488526,156531,2020-02-01 00:49:24
"1512",96586214,21811447,2020-02-01 14:32:25
"1513",96589666,16845797,2020-02-01 14:47:04
"1514",96575160,23606043,2020-02-01 13:48:20
"1515",96693291,665124,2020-02-01 20:07:41
"1516",96575839,2000106,2020-02-01 13:50:58
"1517",96703814,361592,2020-02-01 20:29:07
"1518",96702130,25293494,2020-02-01 20:25:41
"1519",96606280,21345451,2020-02-01 16:01:38
"1520",96734014,4786287,2020-02-01 21:53:53
"1521",96599043,660643,2020-02-01 15:28:36
"1522",96678741,24325661,2020-02-01 19:38:39
"1523",96570495,4560993,2020-02-01 13:31:16
"1524",96656978,2727191,2020-02-01 18:52:49
"1525",96478360,7288646,2020-01-31 23:54:48
"1526",96724860,31164524,2020-02-01 21:21:18
"1527",96521875,1284639,2020-02-01 07:29:03
"1528",96695873,23711350,2020-02-01 20:13:00
"1529",96581012,5662220,2020-02-01 14:11:03
"1530",96685428,17459504,2020-02-01 19:52:05
"1531",96588723,969797,2020-02-01 14:43:03
"1532",96679262,911793,2020-02-01 19:39:37
"1533",96472498,28323965,2020-01-31 23:17:40
"1534",96726172,6154856,2020-02-01 21:25:17
"1535",96529862,23875856,2020-02-01 09:42:51
"1536",96698727,8172984,2020-02-01 20:18:51
"1537",96709058,31618331,2020-02-01 20:40:30
"1538",96724105,228653,2020-02-01 21:18:56
"1539",96742578,2553168,2020-02-01 22:38:37
"1540",96583730,31586765,2020-02-01 14:21:51
"1541",96666474,1359397,2020-02-01 19:13:26
"1542",96555877,3246645,2020-02-01 12:36:58
"1543",96581757,2867351,2020-02-01 14:14:00
"1544",96686413,23108381,2020-02-01 19:54:03
"1545",96650317,272551,2020-02-01 18:36:51
"1546",96714319,24347414,2020-02-01 20:52:30
"1547",96480148,24025194,2020-02-01 00:05:02
"1548",96697570,3504819,2020-02-01 20:16:27
"1549",96739472,30667145,2020-02-01 22:19:58
"1550",96686657,1252370,2020-02-01 19:54:33
"1551",96693793,2843839,2020-02-01 20:08:44
"1552",96578242,272309,2020-02-01 14:00:23
"1553",96555180,2177872,2020-02-01 12:34:08
"1554",96480341,10225701,2020-02-01 00:07:09
"1555",96716279,9353786,2020-02-01 20:57:15
"1556",96574663,11628868,2020-02-01 13:46:24
"1557",96726904,503737,2020-02-01 21:29:03
"1558",96576559,21557328,2020-02-01 13:53:50
"1559",96524239,88549,2020-02-01 08:23:39
"1560",96480633,28755970,2020-02-01 00:07:49
"1561",96659116,14050660,2020-02-01 18:57:31
"1562",96559865,683645,2020-02-01 12:52:26
"1563",96688657,1611777,2020-02-01 19:58:33
"1564",96595776,31590909,2020-02-01 15:14:02
"1565",96743412,1492764,2020-02-01 22:44:34
"1566",96534151,386456,2020-02-01 10:28:36
"1567",96526732,23565504,2020-02-01 09:03:30
"1568",96548171,92966,2020-02-01 12:04:12
"1569",96552455,5966637,2020-02-01 12:23:06
"1570",96545687,27410434,2020-02-01 11:50:51
"1571",96635786,379743,2020-02-01 17:56:51
"1572",96541297,20648946,2020-02-01 11:24:20
"1573",96727054,3853489,2020-02-01 21:28:09
"1574",96537918,24025706,2020-02-01 11:01:03
"1575",96556029,1515232,2020-02-01 12:37:37
"1576",96698126,1645148,2020-02-01 20:17:37
"1577",96737138,4831142,2020-02-01 22:08:10
"1578",96583510,4584657,2020-02-01 14:21:03
"1579",96720666,12658036,2020-02-01 21:09:01
"1580",96508254,28454200,2020-02-01 02:45:36
"1581",96615169,31299360,2020-02-01 16:40:12
"1582",96598486,30646838,2020-02-01 15:26:10
"1583",96723510,24886152,2020-02-01 21:17:15
"1584",96555894,108799,2020-02-01 12:37:03
"1585",96651972,6281903,2020-02-01 18:40:58
"1586",96593818,1614572,2020-02-01 15:05:33
"1587",96661485,45457,2020-02-01 19:02:43
"1588",96612214,101178,2020-02-01 16:27:39
"1589",96667683,8443737,2020-02-01 19:16:04
"1590",96720536,16005149,2020-02-01 21:08:42
"1591",96617259,15440897,2020-02-01 16:49:24
"1592",96706207,276959,2020-02-01 20:34:21
"1593",96687268,3208305,2020-02-01 19:55:42
"1594",96522087,26732460,2020-02-01 07:36:26
"1595",96575182,1272574,2020-02-01 13:48:24
"1596",96487262,6486478,2020-02-01 00:42:16
"1597",96628117,1108288,2020-02-01 17:31:27
"1598",96593653,3390184,2020-02-01 15:04:48
"1599",96615385,154911,2020-02-01 16:41:19
"1600",96600758,1932777,2020-02-01 15:51:53
"1601",96692260,11817944,2020-02-01 20:05:31
"1602",96651334,6170693,2020-02-01 18:39:24
"1603",96565256,53252,2020-02-01 13:12:34
"1604",96600500,153534,2020-02-01 15:35:21
"1605",96577756,643915,2020-02-01 13:58:36
"1606",96558873,966669,2020-02-01 12:48:48
"1607",96535324,812431,2020-02-01 10:42:54
"1608",96602114,2676164,2020-02-01 15:42:39
"1609",96712142,113629,2020-02-01 20:47:24
"1610",96649420,4210916,2020-02-01 18:34:42
"1611",96640383,744813,2020-02-01 18:10:31
"1612",96610778,31229319,2020-02-01 16:21:16
"1613",96717858,25819833,2020-02-01 21:01:27
"1614",96581282,124965,2020-02-01 14:12:11
"1615",96694438,10107085,2020-02-01 20:10:07
"1616",96699334,563812,2020-02-01 20:19:57
"1617",96714891,2322813,2020-02-01 20:53:48
"1618",96737296,1212094,2020-02-01 22:09:02
"1619",96641450,555116,2020-02-01 18:13:37
"1620",96550300,15621709,2020-02-01 12:13:45
"1621",96698712,18197437,2020-02-01 20:18:48
"1622",96516894,28940411,2020-02-01 04:47:08
"1623",96506817,28454200,2020-02-01 02:35:29
"1624",96633690,989411,2020-02-01 18:17:00
"1625",96572303,24347414,2020-02-01 13:37:49
"1626",96687712,1433111,2020-02-01 19:58:01
"1627",96566155,2342338,2020-02-01 13:15:43
"1628",96702140,11608628,2020-02-01 20:25:42
"1629",96528889,11547,2020-02-01 09:30:51
"1630",96738768,51470,2020-02-01 22:16:11
"1631",96690569,790758,2020-02-01 20:02:13
"1632",96726816,75651,2020-02-01 21:27:24
"1633",96656850,974347,2020-02-01 18:52:30
"1634",96733668,1849574,2020-02-01 21:52:30
"1635",96743852,12350193,2020-02-01 22:47:44
"1636",96527939,20648946,2020-02-01 09:19:04
"1637",96735743,24787552,2020-02-01 22:04:42
"1638",96651305,31434495,2020-02-01 18:39:19
"1639",96739948,30625737,2020-02-01 22:22:36
"1640",96590485,5672020,2020-02-01 14:50:52
"1641",96738012,567303,2020-02-01 22:12:28
"1642",96486984,156531,2020-02-01 00:42:27
"1643",96617456,26236469,2020-02-01 16:50:17
"1644",96706063,12217953,2020-02-01 20:34:01
"1645",96556050,19693367,2020-02-01 12:37:43
"1646",96652652,4433161,2020-02-01 18:42:35
"1647",96736118,3991858,2020-02-01 22:03:18
"1648",96701123,8172984,2020-02-01 20:23:37
"1649",96525693,124830,2020-02-01 08:47:45
"1650",96568300,2171750,2020-02-01 13:23:28
"1651",96555987,10264610,2020-02-01 12:37:27
"1652",96606508,606724,2020-02-01 16:02:38
"1653",96665698,31609965,2020-02-01 19:11:44
"1654",96714949,101178,2020-02-01 20:53:57
"1655",96656795,1314942,2020-02-01 18:52:21
"1656",96687206,28670479,2020-02-01 19:55:35
"1657",96560369,1516343,2020-02-01 12:54:29
"1658",96698386,15179231,2020-02-01 20:18:06
"1659",96543298,162480,2020-02-01 14:56:03
"1660",96541982,677004,2020-02-01 11:28:47
"1661",96581859,4583,2020-02-01 14:14:23
"1662",96742281,12524067,2020-02-01 22:36:31
"1663",96476403,828098,2020-01-31 23:43:21
"1664",96574637,538937,2020-02-01 13:46:18
"1665",96519251,31570483,2020-02-01 05:55:53
"1666",96736865,13705694,2020-02-01 22:06:49
"1667",96573792,16444073,2020-02-01 13:43:12
"1668",96574186,8853642,2020-02-01 13:44:39
"1669",96569671,23304828,2020-02-01 13:28:31
"1670",96496813,12915921,2020-02-01 01:31:02
"1671",96523980,6640510,2020-02-01 08:20:23
"1672",96526804,23899972,2020-02-01 09:04:27
"1673",96672607,24777443,2020-02-01 19:26:23
"1674",96604626,30650806,2020-02-01 15:54:02
"1675",96677946,1719454,2020-02-01 19:37:04
"1676",96609962,31593433,2020-02-01 16:17:47
"1677",96671277,613952,2020-02-01 19:23:40
"1678",96593557,749565,2020-02-01 15:06:07
"1679",96684406,114123,2020-02-01 19:50:06
"1680",96559101,16139606,2020-02-01 12:49:37
"1681",96533667,4609108,2020-02-01 10:33:33
"1682",96538123,24394001,2020-02-01 11:02:51
"1683",96735254,7290317,2020-02-01 21:59:31
"1684",96470814,1154040,2020-01-31 23:05:20
"1685",96551568,446644,2020-02-01 12:19:17
"1686",96545929,24294327,2020-02-01 11:52:08
"1687",96590674,377675,2020-02-01 14:51:46
"1688",96697978,1173832,2020-02-01 20:17:19
"1689",96715330,1138536,2020-02-01 20:54:52
"1690",96559880,767889,2020-02-01 12:52:29
"1691",96622278,91904,2020-02-01 17:09:47
"1692",96555778,31547768,2020-02-01 12:36:29
"1693",96545389,18474598,2020-02-01 11:49:18
"1694",96730073,31587309,2020-02-01 21:38:52
"1695",96661306,903683,2020-02-01 19:02:20
"1696",96544163,362350,2020-02-01 11:42:07
"1697",96673921,23030546,2020-02-01 19:28:59
"1698",96559941,1173832,2020-02-01 12:52:43
"1699",96687537,1026998,2020-02-01 20:16:09
"1700",96731351,440249,2020-02-01 21:43:28
"1701",96559639,12658036,2020-02-01 12:51:33
"1702",96509141,14744071,2020-02-01 02:53:32
"1703",96737228,7290317,2020-02-01 22:08:39
"1704",96630358,3485166,2020-02-01 17:39:08
"1705",96576749,632112,2020-02-01 13:54:32
"1706",96568186,12088262,2020-02-01 13:23:00
"1707",96655463,1359397,2020-02-01 18:49:04
"1708",96507368,7799289,2020-02-01 02:38:13
"1709",96546888,31553756,2020-02-01 11:57:41
"1710",96520310,30352679,2020-02-01 06:33:14
"1711",96732409,1430529,2020-02-01 21:47:30
"1712",96597832,815440,2020-02-01 15:23:18
"1713",96556740,2624892,2020-02-01 12:40:24
"1714",96721496,19116,2020-02-01 21:11:22
"1715",96519311,8593676,2020-02-01 05:57:34
"1716",96593376,28374121,2020-02-01 15:03:42
"1717",96581977,27693182,2020-02-01 14:14:54
"1718",96740443,814478,2020-02-01 22:25:17
"1719",96661790,21924832,2020-02-01 19:03:21
"1720",96689273,20712941,2020-02-01 19:59:42
"1721",96594457,27429240,2020-02-01 15:08:20
"1722",96705718,434826,2020-02-01 20:33:15
"1723",96585262,12096535,2020-02-01 14:28:22
"1724",96725511,2177810,2020-02-01 21:23:12
"1725",96632786,20545373,2020-02-01 17:47:14
"1726",96579625,166847,2020-02-01 14:05:42
"1727",96561100,24266893,2020-02-01 12:57:10
"1728",96552279,4700681,2020-02-01 12:28:18
"1729",96731767,70139,2020-02-01 21:45:05
"1730",96624422,528706,2020-02-01 17:17:41
"1731",96473358,17160018,2020-01-31 23:23:37
"1732",96654348,2624892,2020-02-01 18:46:33
"1733",96590993,239972,2020-02-01 14:53:13
"1734",96551769,3682,2020-02-01 12:20:09
"1735",96555933,17107550,2020-02-01 12:37:13
"1736",96509226,24890327,2020-02-01 02:54:25
"1737",96578774,1931747,2020-02-01 14:02:25
"1738",96706015,91904,2020-02-01 20:33:54
