"","customer_id","id","activation_time"
"3022",174672,50985493,2019-06-30 18:16:27
"3023",1077008,54668844,2019-07-21 20:01:43
"3024",83138,58886177,2019-08-15 18:16:39
"3025",13658415,60378509,2019-08-24 13:06:33
"3026",213264,60631482,2019-08-25 17:58:34
"3027",6798171,61421051,2019-08-30 08:03:29
"3028",2422549,61938580,2019-09-01 17:11:30
"3029",215542,62078999,2019-09-02 08:17:32
"3030",1310969,64695271,2019-09-15 12:23:19
"3031",2601996,64696023,2019-09-15 12:26:26
"3032",2601996,65171644,2019-09-17 18:38:32
"3033",215542,66424212,2019-09-23 18:09:11
"3034",11571239,67130070,2019-09-27 15:55:19
"3035",857770,67206698,2019-09-27 19:48:22
"3036",6798171,71257747,2019-10-16 18:10:10
"3037",857770,71481640,2019-10-17 19:25:20
"3038",6798171,72328184,2019-10-21 10:06:37
"3039",38532,72826817,2019-10-23 19:44:01
"3040",811036,73656244,2019-10-27 13:16:46
"3041",7216105,74190066,2019-10-29 20:35:00
"3042",9955387,74300343,2019-10-30 14:26:39
"3043",284362,74825166,2019-11-01 16:54:06
"3044",7216105,75292550,2019-11-03 12:50:22
"3045",632112,77152880,2019-11-11 10:39:10
"3046",7216105,77380834,2019-11-12 13:51:39
"3047",5062561,80425347,2019-11-24 22:13:46
"3048",8196091,80805551,2019-11-26 20:04:30
"3049",9793657,82432238,2019-12-03 12:37:52
"3050",27305,87513627,2019-12-22 20:14:00
"3051",7216105,88149907,2019-12-26 12:26:24
"3052",29637874,88846665,2019-12-29 12:16:25
"3053",29343004,88847342,2019-12-29 12:19:37
"3054",11571239,90423084,2020-01-06 00:09:52
"3055",9793657,91318562,2020-01-10 12:43:23
"3056",704507,91740847,2020-01-11 21:17:10
"3057",1829840,93102423,2020-01-17 20:37:42
"3058",632112,94498083,2020-01-23 19:25:19
"3059",213264,94973605,2020-01-25 18:08:54
"3060",174672,95737769,2020-01-28 20:48:50
"3061",83138,97095774,2020-02-03 12:06:22
"3062",811036,97114221,2020-02-03 13:48:13
"3063",7216105,97603013,2020-02-05 20:11:40
"3064",6798171,101645244,2020-02-22 17:57:23
"3065",29607543,105157952,2020-03-07 21:08:38
"3066",811036,106210202,2020-03-12 13:05:15
"3067",12731547,107441124,2020-03-18 00:23:34
"3068",29343004,107580338,2020-03-18 19:28:30
"3069",632112,109826927,2020-03-30 12:55:21
"3070",632112,110875859,2020-04-04 12:20:22
"3071",2093262,114443903,2020-04-18 23:30:16
"3072",29607543,116128394,2020-04-25 19:59:12
"3073",24557580,117741752,2020-05-02 11:01:49
"3074",9793657,118318395,2020-05-04 10:30:39
"3075",5062561,118856526,2020-05-06 14:05:32
"3076",6798171,118940730,2020-05-06 18:36:20
"3077",632112,120384336,2020-05-11 17:18:29
"3078",632112,121925813,2020-05-16 23:33:51
"3079",2093262,122883230,2020-05-20 16:03:48
"3080",21312705,123537755,2020-05-22 20:06:19
"3081",334507,124336961,2020-05-25 12:36:07
"3082",23697736,125535735,2020-05-29 19:53:20
"3083",815830,126859801,2020-06-03 12:04:31
"3084",585808,129063182,2020-06-11 12:40:43
"3085",29607543,132785348,2020-06-24 20:11:59
"3086",632112,134019460,2020-06-29 10:03:54
"3087",6798171,135885566,2020-07-05 20:49:42
"3088",632112,136657917,2020-07-08 22:15:46
"3089",632112,137578686,2020-07-12 09:57:12
"3090",36867,137599234,2020-07-12 11:28:20
"3091",5062561,138098206,2020-07-14 00:53:35
"3092",1979383,138156279,2020-07-14 11:33:47
"3093",857770,138692847,2020-07-16 12:58:43
"3094",6798171,140434220,2020-07-22 16:41:42
"3095",1979383,142572214,2020-07-30 12:59:56
"3096",6798171,144184225,2020-08-05 10:50:11
"3097",585808,144148878,2020-08-05 06:15:25
"3098",36867,757129,2017-04-23 11:43:10
"3099",36867,1509424,2017-08-13 18:42:11
"3100",284362,1657350,2017-09-02 11:38:47
"3101",936872,2035527,2017-10-06 20:13:05
"3102",1305073,3919631,2018-01-21 19:01:44
"3103",1380571,5697515,2018-03-29 11:16:04
"3104",750743,5726046,2018-03-30 12:20:26
"3105",1326768,7653358,2018-05-24 20:22:21
"3106",2422549,8165363,2018-06-05 20:11:45
"3107",36867,8324338,2018-06-09 18:31:59
"3108",215542,8526273,2018-06-14 06:24:09
"3109",1979383,12576621,2018-09-03 10:52:57
"3110",359954,13262734,2018-09-14 13:30:10
"3111",2601996,15205022,2018-10-09 13:24:00
"3112",601333,15973285,2018-10-16 21:06:12
"3113",3164052,16183321,2018-10-19 11:22:02
"3114",1077008,17567389,2018-11-01 20:44:02
"3115",38532,18449215,2018-11-10 14:40:53
"3116",601333,20837064,2018-12-01 19:05:14
"3117",632112,23912776,2018-12-28 11:17:08
"3118",83138,24036085,2018-12-29 13:37:27
"3119",3106258,24084382,2018-12-29 20:26:13
"3120",8196091,25797888,2019-01-14 23:32:24
"3121",4495120,29889209,2019-02-14 19:36:10
"3122",7216105,29906857,2019-02-14 20:28:16
"3123",585808,32397860,2019-03-03 15:39:17
"3124",16038760,35958921,2019-03-27 15:53:44
"3125",3060314,37381320,2019-04-05 18:25:21
"3126",2601996,41663050,2019-05-03 18:35:40
"3127",9793657,41757566,2019-05-04 08:51:45
"3128",857770,41955281,2019-05-05 12:46:42
"3129",4438781,42921573,2019-05-11 19:52:37
"3130",284362,45949867,2019-05-31 15:33:02
"3131",811036,48244485,2019-06-14 18:06:41
"3132",174672,48579527,2019-06-16 12:18:57
"3133",1379558,51635968,2019-07-04 18:27:38
"3134",8196091,54994699,2019-07-23 20:19:07
"3135",815830,55974000,2019-07-29 11:49:58
"3136",857770,63927839,2019-09-11 19:22:35
"3137",585808,65812125,2019-09-20 22:40:08
"3138",9793657,66539227,2019-09-24 12:57:19
"3139",6798171,67573838,2019-09-29 13:04:27
"3140",23692358,67871844,2019-09-30 18:42:11
"3141",632112,68468636,2019-10-03 20:14:15
"3142",857770,71721890,2019-10-18 20:18:36
"3143",83138,73614826,2019-10-27 09:21:24
"3144",6798171,74734520,2019-11-01 10:48:17
"3145",6798171,75012197,2019-11-02 10:17:46
"3146",26891171,76409048,2019-11-08 17:41:01
"3147",2422549,78568843,2019-11-17 13:15:17
"3148",215542,78999521,2019-11-19 07:16:21
"3149",2601996,80511280,2019-11-25 13:02:50
"3150",811036,81032098,2019-11-27 20:51:45
"3151",38532,81683501,2019-11-30 14:52:00
"3152",632112,87613836,2019-12-23 10:58:44
"3153",10264073,87854218,2019-12-24 12:13:54
"3154",6798171,89265432,2019-12-31 08:34:01
"3155",551640,89388066,2020-01-01 13:09:12
"3156",6798171,89520594,2020-01-02 00:40:00
"3157",6798171,89654535,2020-01-02 19:19:06
"3158",10264073,91353013,2020-01-10 15:18:00
"3159",6798171,91699564,2020-01-11 19:43:30
"3160",551640,91740927,2020-01-11 21:17:24
"3161",1380571,91868562,2020-01-12 13:52:39
"3162",29343004,92199186,2020-01-13 19:24:14
"3163",3106258,92735377,2020-01-16 13:04:43
"3164",1829840,94776014,2020-01-24 20:57:05
"3165",1979383,95419381,2020-01-27 11:37:13
"3166",8196091,95552348,2020-01-27 21:56:41
"3167",1462923,97008702,2020-02-02 21:21:30
"3168",6798171,102741227,2020-02-27 13:23:11
"3169",585808,103410351,2020-02-29 20:48:57
"3170",38532,104867471,2020-03-06 21:07:54
"3171",6798171,109930844,2020-03-30 20:57:14
"3172",29607543,110134971,2020-03-31 22:14:04
"3173",4251202,110301040,2020-04-01 18:21:55
"3174",632112,110770759,2020-04-03 20:17:24
"3175",29607543,113845383,2020-04-16 19:22:20
"3176",29343004,115695008,2020-04-24 13:46:28
"3177",174672,117496101,2020-05-01 13:33:05
"3178",551640,121193486,2020-05-14 18:49:48
"3179",454878,123362358,2020-05-22 12:46:31
"3180",9793657,124587194,2020-05-26 13:06:43
"3181",857770,125539486,2020-05-29 20:01:04
"3182",394835,126207118,2020-05-31 19:46:28
"3183",2422549,126359639,2020-06-01 13:01:00
"3184",438184,126390375,2020-06-01 15:06:03
"3185",192366,126685641,2020-06-02 17:09:58
"3186",1829840,128153474,2020-06-07 18:26:39
"3187",632112,128508849,2020-06-09 08:31:14
"3188",29607543,128625774,2020-06-09 17:03:07
"3189",23697736,130126449,2020-06-14 20:32:52
"3190",23697736,132754210,2020-06-24 18:54:49
"3191",632112,132806990,2020-06-24 22:12:05
"3192",4438781,133590179,2020-06-27 19:03:16
"3193",632112,140033259,2020-07-20 21:49:11
"3194",6798171,141820633,2020-07-27 13:18:47
"3195",36867,125980748,NA
"3196",174672,384723,NA
"3197",284362,3305308,2017-12-20 14:20:13
"3198",38532,7170750,2018-05-11 20:22:36
"3199",359954,7561125,2018-05-21 20:03:22
"3200",359954,10058299,2018-07-17 10:49:45
"3201",1305073,10754926,2018-08-01 11:15:31
"3202",1380571,11284430,2018-08-12 19:11:33
"3203",38532,11507100,2018-08-16 21:14:42
"3204",857770,12776165,2018-09-06 19:04:10
"3205",174672,13331545,2018-09-15 11:16:09
"3206",1979383,17015066,2018-10-27 18:19:02
"3207",6798171,17257171,2018-10-29 20:21:24
"3208",551640,19976990,2018-11-23 22:32:53
"3209",1979383,21295562,2018-12-05 19:50:15
"3210",1380571,21302354,2018-12-05 20:18:37
"3211",4495120,21606205,2018-12-08 05:38:13
"3212",551640,22938597,2018-12-18 22:37:00
"3213",284362,23979158,2018-12-28 20:44:37
"3214",27305,24336050,2019-01-01 21:00:25
"3215",6798171,24607019,2019-01-04 18:55:27
"3216",1979383,29553468,2019-02-12 12:12:33
"3217",83138,31345588,2019-02-24 14:46:16
"3218",9793657,32984208,2019-03-07 19:48:00
"3219",585808,33139317,2019-03-08 19:53:36
"3220",1077008,33516521,2019-03-11 12:03:06
"3221",7216105,35384028,2019-03-23 18:28:11
"3222",5062561,35763103,2019-03-25 22:12:45
"3223",6798171,37985190,2019-04-09 05:31:20
"3224",284362,38758926,2019-04-14 10:31:56
"3225",621243,42314587,2019-05-07 19:45:42
"3226",1310969,44857469,2019-05-24 15:57:33
"3227",38532,44917581,2019-05-24 19:56:46
"3228",704507,49436226,2019-06-21 19:48:29
"3229",521806,49993498,2019-06-24 20:16:59
"3230",11283423,52550415,2019-07-09 20:00:06
"3231",2601996,53201367,2019-07-13 18:01:11
"3232",2422549,59927680,2019-08-21 19:14:42
"3233",13742737,60109944,2019-08-22 21:02:15
"3234",1979383,61085233,2019-08-28 10:48:03
"3235",2093262,62376733,2019-09-03 21:52:52
"3236",8196091,63397926,2019-09-08 20:51:54
"3237",3060314,64799887,2019-09-15 18:55:43
"3238",9793657,67064483,2019-09-27 09:32:13
"3239",6798171,68083516,2019-10-01 20:39:13
"3240",11626253,69151940,2019-10-06 18:20:22
"3241",215542,70037533,2019-10-11 08:01:29
"3242",8196091,72522561,2019-10-22 10:56:50
"3243",3106258,73201723,2019-10-25 17:29:12
"3244",3060314,73229780,2019-10-25 18:39:15
"3245",6798171,74163839,2019-10-29 19:07:31
"3246",23697736,75449871,2019-11-03 20:57:09
"3247",11283423,76796674,2019-11-09 21:42:59
"3248",1305073,77005172,2019-11-10 18:44:34
"3249",215542,77967752,2019-11-15 06:39:18
"3250",857770,79156193,2019-11-19 21:23:28
"3251",9793657,81617263,2019-11-30 09:31:05
"3252",1889182,82341645,2019-12-02 20:46:11
"3253",1829840,83261532,2019-12-06 19:22:36
"3254",4373588,89611930,2020-01-02 16:34:34
"3255",83138,90239741,2020-01-05 12:19:23
"3256",1979383,90902033,2020-01-08 12:25:38
"3257",9793657,91608482,2020-01-11 14:46:24
"3258",2422549,91636794,2020-01-11 16:49:56
"3259",7216105,91699785,2020-01-11 19:43:55
"3260",7216105,93333591,2020-01-18 19:06:09
"3261",1326768,93661229,2020-01-19 20:22:38
"3262",632112,93757074,2020-01-20 10:59:05
"3263",284362,93770273,2020-01-20 12:15:25
"3264",632112,95595352,2020-01-28 09:14:59
"3265",284362,96451719,2020-01-31 21:34:56
"3266",36867,98450436,2020-02-09 10:27:07
"3267",36867,100164875,2020-02-16 09:56:29
"3268",6798171,100887207,2020-02-19 14:52:53
"3269",16038760,102375665,2020-02-25 18:43:30
"3270",213264,103567676,2020-03-01 14:16:52
"3271",632112,103810453,2020-03-02 11:27:25
"3272",9793657,104233233,2020-03-04 11:42:12
"3273",4373588,104368858,2020-03-04 21:01:35
"3274",29904407,105141739,2020-03-07 20:30:53
"3275",27305,106110074,2020-03-11 20:47:17
"3276",21312705,106328318,2020-03-12 20:53:01
"3277",7216105,107150910,2020-03-16 13:35:58
"3278",4036265,110920507,2020-04-04 15:04:35
"3279",1829840,112524257,2020-04-11 11:48:25
"3280",632112,116859501,2020-04-28 20:34:16
"3281",585808,118970847,2020-05-06 20:06:36
"3282",632112,120894352,2020-05-13 17:37:27
"3283",704507,121202054,2020-05-14 19:07:56
"3284",284362,123983778,2020-05-24 10:32:10
"3285",2093262,126953466,2020-06-03 17:53:49
"3286",6798171,130883755,2020-06-17 21:49:04
"3287",10064235,131707640,2020-06-20 19:46:40
"3288",632112,133941334,2020-06-28 20:43:55
"3289",9793657,136877826,2020-07-09 19:24:52
"3290",6798171,138819311,2020-07-16 19:39:44
"3291",4438781,139400869,2020-07-18 19:36:46
"3292",6798171,140722692,2020-07-23 18:10:53
"3293",454878,140737673,2020-07-23 18:44:37
"3294",632112,112167150,NA
"3295",750743,19972540,NA
"3296",632112,93740750,NA
"3297",16549373,145405084,2020-08-09 18:18:56
"3298",36867,33034,2016-02-14 07:23:54
"3299",36867,1070678,2017-06-18 15:46:50
"3300",857770,6801375,2018-05-01 19:37:53
"3301",1979383,8680337,2018-06-17 10:58:51
"3302",551640,8761145,2018-06-18 21:00:10
"3303",632112,8846429,2018-06-21 08:15:24
"3304",174672,8946424,2018-06-23 12:46:46
"3305",2422549,9145123,2018-06-27 18:27:26
"3306",632112,10136287,2018-07-19 11:04:29
"3307",284362,14230580,2018-09-28 11:24:46
"3308",632112,16094528,2018-10-18 10:31:00
"3309",601333,18174315,2018-11-07 21:55:09
"3310",83138,18629570,2018-11-11 19:28:54
"3311",6798171,20186935,2018-11-25 17:43:18
"3312",9793657,22855763,2018-12-18 10:57:06
"3313",1310969,23163469,2018-12-20 20:54:27
"3314",3106258,23491588,2018-12-23 12:51:38
"3315",551640,24156166,2018-12-30 16:30:12
"3316",632112,24421355,2019-01-02 19:47:21
"3317",11283423,25222289,2019-01-10 13:12:45
"3318",6798171,25227787,2019-01-10 14:16:36
"3319",174672,25483153,2019-01-12 16:08:29
"3320",265354,25655419,2019-01-13 19:27:26
"3321",394835,27210524,2019-01-26 16:14:49
"3322",3106258,31266526,2019-02-23 22:29:49
"3323",6798171,32378157,2019-03-03 13:27:35
"3324",13658415,32392061,2019-03-03 14:54:32
"3325",11283423,32470439,2019-03-03 20:38:39
"3326",6798171,32481910,2019-03-03 21:24:14
"3327",632112,32662452,2019-03-05 12:17:26
"3328",11283423,35081765,2019-03-21 19:59:02
"3329",213264,39923297,2019-04-22 08:40:59
"3330",2422549,41850090,2019-05-04 19:37:11
"3331",284362,42324457,2019-05-07 20:41:20
"3332",7216105,42730863,2019-05-10 19:16:36
"3333",174672,45922463,2019-05-31 11:46:37
"3334",3106258,50045391,2019-06-25 10:07:01
"3335",174672,51416954,2019-07-03 11:55:42
"3336",632112,52466956,2019-07-09 11:18:00
"3337",27305,59104812,2019-08-16 22:02:36
"3338",11283423,61012352,2019-08-27 19:32:45
"3339",12307756,61579371,2019-08-30 21:39:43
"3340",213264,66223971,2019-09-22 18:20:46
"3341",21916256,68815034,2019-10-05 12:48:52
"3342",1979383,70051510,2019-10-11 10:21:15
"3343",7216105,74497764,2019-10-31 12:39:57
"3344",6798171,75347859,2019-11-03 16:28:05
"3345",192366,75620380,2019-11-04 18:51:14
"3346",1305073,80795379,2019-11-26 19:33:39
"3347",3106258,81279293,2019-11-28 22:59:31
"3348",36867,81960140,2019-12-01 13:44:27
"3349",21312705,83471710,2019-12-07 15:31:14
"3350",8196091,83614709,2019-12-07 22:51:02
"3351",11902859,83719246,2019-12-08 13:18:21
"3352",4251202,85677588,2019-12-15 19:39:57
"3353",11283423,87760122,2019-12-23 20:47:34
"3354",6798171,87830600,2019-12-24 09:04:26
"3355",13658415,88617927,2019-12-28 13:12:27
"3356",29904407,89420673,2020-01-01 17:21:09
"3357",174672,89420596,2020-01-01 17:24:00
"3358",359954,89544204,2020-01-02 10:05:37
"3359",632112,90652325,2020-01-06 23:47:48
"3360",21916256,90921247,2020-01-08 14:05:15
"3361",811036,91692799,2020-01-11 19:29:38
"3362",811036,92742996,2020-01-16 13:38:08
"3363",632112,92865220,2020-01-16 21:18:28
"3364",4373588,96694096,2020-02-01 20:09:21
"3365",704507,98517958,2020-02-09 15:21:41
"3366",1979383,99139859,2020-02-12 12:28:46
"3367",215542,100001158,2020-02-15 18:17:29
"3368",6798171,100158844,2020-02-16 08:38:29
"3369",1979383,100874525,2020-02-19 13:42:55
"3370",1310969,105918921,2020-03-10 22:38:17
"3371",174672,106551849,2020-03-13 19:59:39
"3372",13742737,108726065,2020-03-24 20:22:26
"3373",7216105,108811816,2020-03-25 13:30:40
"3374",7216105,110847775,2020-04-04 10:36:16
"3375",632112,113096241,2020-04-13 17:55:36
"3376",2422549,113339983,2020-04-14 18:52:03
"3377",2093262,114327813,2020-04-18 16:33:00
"3378",24557580,114785367,2020-04-20 14:25:16
"3379",29343004,115449413,2020-04-23 12:33:39
"3380",21916256,115666886,2020-04-24 12:05:51
"3381",6798171,117471635,2020-05-01 12:11:04
"3382",1829840,117596192,2020-05-01 18:26:26
"3383",9793657,118150955,2020-05-03 16:49:39
"3384",174672,118330390,2020-05-04 11:18:22
"3385",21916256,120558762,2020-05-12 12:38:33
"3386",3106258,120604212,2020-05-12 15:41:58
"3387",21916256,120959717,2020-05-13 20:34:49
"3388",1829840,122170378,2020-05-17 18:42:45
"3389",811036,124007349,2020-05-24 11:44:45
"3390",6798171,124206707,2020-05-24 20:09:40
"3391",174672,129386491,2020-06-12 16:07:35
"3392",4438781,131089543,2020-06-18 18:38:49
"3393",629371,132643473,2020-06-24 12:38:51
"3394",213264,132845406,2020-06-25 08:24:25
"3395",632112,133120329,2020-06-26 09:42:58
"3396",1310969,136609722,2020-07-08 19:06:50
"3397",1326768,138567900,2020-07-15 20:42:39
"3398",3106258,138847097,2020-07-16 21:12:57
"3399",174672,143132739,2020-08-01 12:04:37
"3400",632112,143676608,2020-08-03 06:02:43
"3401",36867,760288,NA
"3402",5062561,15663469,NA
"3403",174672,949158,2017-05-30 18:35:00
"3404",213264,3099782,2017-12-10 12:08:24
"3405",265354,3377904,2017-12-23 20:42:12
"3406",601333,3977638,2018-01-24 20:53:53
"3407",83138,6571164,2018-04-25 19:32:42
"3408",1305073,8990171,2018-06-24 11:25:28
"3409",632112,10019577,2018-07-16 10:30:33
"3410",36867,12988203,2018-09-09 18:29:48
"3411",5062561,15966401,2018-10-16 20:32:34
"3412",1326768,16425110,2018-10-21 13:53:42
"3413",551640,17050096,2018-10-27 21:30:20
"3414",1979383,18915518,2018-11-14 18:22:56
"3415",5062561,19654190,2018-11-20 22:00:57
"3416",601333,19696682,2018-11-21 14:28:21
"3417",2601996,19795809,2018-11-22 14:44:55
"3418",83138,21312802,2018-12-05 21:06:26
"3419",1419971,22505873,2018-12-15 17:51:38
"3420",174672,24643476,2019-01-04 22:00:51
"3421",6798171,26623820,2019-01-21 18:05:15
"3422",2601996,27411038,2019-01-27 19:46:38
"3423",551640,28001448,2019-02-01 15:36:43
"3424",811036,29814302,2019-02-14 13:16:55
"3425",11283423,30381496,2019-02-17 19:11:27
"3426",4438781,33750829,2019-03-12 19:35:31
"3427",7216105,39379314,2019-04-18 14:17:08
"3428",949457,41999200,2019-05-05 17:37:14
"3429",12731547,46028512,2019-05-31 20:48:01
"3430",334507,47676319,2019-06-10 19:57:30
"3431",215542,48500057,2019-06-15 21:40:16
"3432",438184,55979760,2019-07-29 12:32:13
"3433",6798171,58672490,2019-08-14 12:55:48
"3434",1326768,58839664,2019-08-15 13:45:48
"3435",8196091,60851804,2019-08-26 19:37:03
"3436",857770,63142011,2019-09-07 20:19:06
"3437",2093262,63159937,2019-09-07 21:41:15
"3438",6798171,65659226,2019-09-20 11:45:59
"3439",5062561,71530144,2019-10-18 00:37:57
"3440",3106258,73679872,2019-10-27 14:47:33
"3441",6798171,75525038,2019-11-04 10:18:28
"3442",2422549,76423398,2019-11-08 17:17:21
"3443",13658415,76735807,2019-11-09 19:15:32
"3444",704507,77361318,2019-11-12 12:08:10
"3445",7216105,81516978,2019-11-29 20:52:16
"3446",7216105,81674380,2019-11-30 14:16:03
"3447",174672,85261797,2019-12-14 14:22:22
"3448",632112,87842137,2019-12-24 10:54:13
"3449",9955387,90611113,2020-01-06 20:22:16
"3450",23692358,91430204,2020-01-10 19:36:53
"3451",11571239,92326326,2020-01-14 14:09:35
"3452",1379558,95275236,2020-01-26 19:01:58
"3453",12307756,98639646,2020-02-09 20:38:30
"3454",29343004,98760615,2020-02-10 13:45:59
"3455",6798171,100838990,2020-02-19 10:04:45
"3456",815830,101955599,2020-02-23 19:22:36
"3457",6798171,102386915,2020-02-25 19:17:12
"3458",22836222,102647740,2020-02-26 21:40:34
"3459",6798171,103504001,2020-03-01 08:23:36
"3460",6798171,104890890,2020-03-06 22:37:42
"3461",28375257,109282437,2020-03-27 19:18:15
"3462",6798171,109386814,2020-03-28 12:16:24
"3463",215542,110602044,2020-04-03 10:25:52
"3464",284362,114534160,2020-04-19 13:14:05
"3465",9793657,117316349,2020-04-30 18:21:07
"3466",28375257,117793241,2020-05-02 13:49:40
"3467",28375257,118351504,2020-05-04 12:39:35
"3468",29343004,120683006,2020-05-12 19:21:57
"3469",632112,122593737,2020-05-19 13:17:41
"3470",811036,122821517,2020-05-20 11:54:57
"3471",949457,123075844,2020-05-21 11:41:16
"3472",1419971,125658486,2020-05-30 10:45:41
"3473",811036,126186100,2020-05-31 19:09:27
"3474",27305,128201821,2020-06-07 19:53:34
"3475",857770,134974701,2020-07-02 20:50:36
"3476",585808,136196849,2020-07-07 08:53:50
"3477",27305,138451340,2020-07-15 14:54:28
"3478",632112,139138684,2020-07-17 21:15:14
"3479",632112,140801983,2020-07-23 22:58:01
"3480",750743,141483211,2020-07-26 11:41:22
"3481",23697736,143007120,2020-07-31 20:40:06
"3482",585808,144875223,2020-08-07 20:13:46
"3483",632112,145248191,2020-08-09 08:16:32
"3484",36867,2790081,2017-11-24 22:10:03
"3485",265354,3654193,2018-01-08 22:14:44
"3486",601333,3681743,2018-01-10 20:27:22
"3487",601333,4130166,2018-01-31 19:43:04
"3488",857770,4156174,2018-02-01 21:15:05
"3489",215542,4228199,2018-02-04 13:22:05
"3490",601333,5266368,2018-03-14 20:37:55
"3491",36867,5388900,2018-03-18 18:07:04
"3492",284362,6393954,2018-04-20 19:03:55
"3493",213264,9547010,2018-07-06 14:46:49
"3494",27305,10334305,2018-07-23 00:24:35
"3495",284362,11158996,2018-08-10 12:14:06
"3496",284362,13095371,2018-09-11 15:23:13
"3497",265354,13573587,2018-09-18 19:21:57
"3498",284362,15599147,2018-10-12 20:11:02
"3499",38532,17352849,2018-10-30 21:30:47
"3500",3106258,18450686,2018-11-10 14:54:05
"3501",3060314,20159674,2018-11-25 13:48:14
"3502",1310969,22251874,2018-12-13 19:57:50
"3503",38532,23449159,2018-12-22 22:10:52
"3504",6798171,30140424,2019-02-16 09:46:10
"3505",1979383,31608187,2019-02-26 11:14:57
"3506",6798171,35951256,2019-03-27 14:47:31
"3507",2422549,38326157,2019-04-11 18:36:05
"3508",1979383,38465177,2019-04-12 17:40:19
"3509",6798171,38611658,2019-04-13 14:04:49
"3510",3106258,46402455,2019-06-02 19:47:40
"3511",13658415,50985863,2019-06-30 18:17:28
"3512",2601996,53031382,2019-07-12 19:17:36
"3513",9793657,58368799,2019-08-12 10:59:09
"3514",6798171,61801290,2019-08-31 22:51:59
"3515",23697736,64782590,2019-09-15 18:18:58
"3516",9793657,67803395,2019-09-30 12:43:05
"3517",811036,68456470,2019-10-03 19:31:35
"3518",11283423,73717134,2019-10-27 17:26:43
"3519",585808,73782324,2019-10-27 20:04:23
"3520",7216105,76936721,2019-11-10 14:49:01
"3521",28375257,82776599,2019-12-04 20:39:31
"3522",1979383,86287629,2019-12-18 13:19:20
"3523",3164052,86845980,2019-12-20 15:51:54
"3524",632112,89071849,2019-12-30 10:56:34
"3525",7216105,89118057,2019-12-30 15:10:49
"3526",24557580,89685329,2020-01-02 20:53:49
"3527",585808,90139733,2020-01-04 20:51:49
"3528",1889182,91409624,2020-01-10 18:48:01
"3529",857770,91864611,2020-01-12 13:39:05
"3530",24557580,91948664,2020-01-12 18:37:34
"3531",1979383,96037099,2020-01-30 12:00:09
"3532",83138,98450501,2020-02-09 10:27:39
"3533",6798171,98869758,2020-02-10 21:54:15
"3534",1310969,100972837,2020-02-19 20:23:51
"3535",7216105,102312186,2020-02-25 13:39:17
"3536",4495120,106440171,2020-03-13 13:27:54
"3537",3060314,106992489,2020-03-15 18:09:48
"3538",632112,107531198,2020-03-18 16:02:49
"3539",174672,107975769,2020-03-20 19:43:12
"3540",6798171,109055108,2020-03-26 17:46:03
"3541",521806,109082528,2020-03-26 19:36:52
"3542",83138,110897515,2020-04-04 13:40:05
"3543",21916256,111332959,2020-04-06 12:14:18
"3544",284362,111556903,2020-04-07 13:06:56
"3545",9955387,114530096,2020-04-19 12:56:22
"3546",6798171,114741213,2020-04-20 11:18:48
"3547",811036,115440715,2020-04-23 12:02:01
"3548",1419971,115821924,2020-04-24 19:29:50
"3549",29343004,117374424,2020-04-30 21:37:03
"3550",29607543,123239381,2020-05-21 20:27:37
"3551",6798171,123253204,2020-05-21 22:06:29
"3552",6798171,124529532,2020-05-26 09:20:50
"3553",284362,124776054,2020-05-27 09:17:46
"3554",29343004,125358178,2020-05-29 12:18:26
"3555",29343004,129611250,2020-06-13 11:12:54
"3556",632112,131220365,2020-06-19 11:01:57
"3557",36867,131548036,2020-06-20 12:16:38
"3558",2093262,134851867,2020-07-02 14:49:39
"3559",9793657,136042009,2020-07-06 15:25:06
"3560",1979383,138667780,2020-07-16 11:29:01
"3561",6798171,140421701,2020-07-22 15:52:10
"3562",585808,143082582,2020-08-01 07:10:28
"3563",7216105,47613660,NA
"3564",9793657,20660847,NA
"3565",1829840,144899123,2020-08-07 21:53:22
"3566",265354,1322530,2017-07-20 19:52:51
"3567",704507,1341766,2017-07-23 10:08:28
"3568",521806,1583832,2017-08-24 17:26:44
"3569",319806,3492333,2017-12-31 20:42:01
"3570",1829840,5735343,2018-03-30 18:36:38
"3571",2328333,5918173,2018-04-06 11:45:28
"3572",174672,7473086,2018-05-19 19:43:11
"3573",1310969,8055023,2018-06-03 11:35:34
"3574",334507,8352227,2018-06-10 02:48:01
"3575",213264,9656405,2018-07-08 16:02:13
"3576",2601996,10157142,2018-07-19 19:18:29
"3577",284362,11313749,2018-08-13 11:26:14
"3578",2422549,13215377,2018-09-13 17:58:27
"3579",857770,14613385,2018-10-02 19:32:43
"3580",215542,16091157,2018-10-18 07:04:39
"3581",5062561,16207081,2018-10-19 16:03:43
"3582",36867,16289272,2018-10-20 03:32:48
"3583",6798171,17370908,2018-10-31 01:06:24
"3584",265354,18433004,2018-11-10 12:17:41
"3585",4395464,20019985,2018-11-24 13:05:52
"3586",10064235,20794974,2018-12-01 13:27:14
"3587",284362,21824578,2018-12-09 20:14:44
"3588",284362,22626553,2018-12-16 13:58:12
"3589",2601996,22796944,2018-12-17 19:03:20
"3590",9793657,22856762,2018-12-18 11:20:13
"3591",704507,25585107,2019-01-13 10:41:39
"3592",2601996,25769262,2019-01-14 19:24:25
"3593",1979383,27034645,2019-01-25 12:24:26
"3594",284362,27391552,2019-01-27 18:43:32
